Region,SSP,ESL_class
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,2
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,3
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP1-2.6,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,4
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,5
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
1,SSP2-4.5,6
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,2
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,3
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,4
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP1-2.6,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,5
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
2,SSP2-4.5,6
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,2
3,SSP1-2.6,3
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,2
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,3
3,SSP2-4.5,4
3,SSP2-4.5,4
3,SSP2-4.5,4
3,SSP2-4.5,4
3,SSP2-4.5,4
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,2
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,3
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,4
3,SSP3-7.0,5
3,SSP3-7.0,5
3,SSP3-7.0,5
3,SSP3-7.0,5
3,SSP3-7.0,5
3,SSP3-7.0,6
3,SSP3-7.0,6
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,2
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,3
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,4
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,5
3,SSP5-8.5,6
3,SSP5-8.5,6
3,SSP5-8.5,6
3,SSP5-8.5,6
3,SSP5-8.5,6
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,2
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP1-2.6,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,3
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,4
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,5
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP2-4.5,6
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,4
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,5
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
4,SSP3-7.0,6
